player_id,player_name,shirt_number,position,substitute,date_of_birth,date_of_birth_formatted,team,opponent,team_id,opponent_id,home_away,match_id,match_date,liga,peso_liga,minutes_played,rating,goals,assists,birth_year,age,is_u23,reap
1021454,Douglas,19.0,D,False,13/12/1996,13/12/1996,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1996,30,False,0.0
2044346,Meyson Welter do Amaral,4.0,D,False,26/03/1999,26/03/1999,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1999,27,False,0.0
866524,Wesley Raizeman,6.0,D,False,25/05/1992,25/05/1992,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,68,0.0,0,0,1992,34,False,0.0
870950,Gustavo Henrique,5.0,M,False,01/06/1992,01/06/1992,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,64,0.0,0,0,1992,34,False,0.0
2492837,Wanderlan,8.0,M,False,,,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,0,0,False,0.0
584378,Jayme,7.0,M,False,20/03/1993,20/03/1993,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,2,0,1993,33,False,0.0
2127830,Tulio Lima da Silva,10.0,M,False,21/11/1999,21/11/1999,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1999,27,False,0.0
1640980,Otávio Henrique da Silva,17.0,M,False,21/03/1999,21/03/1999,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,74,0.0,0,0,1999,27,False,0.0
879596,Paulo Rangel,9.0,F,False,04/02/1985,04/02/1985,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,64,0.0,1,0,1985,41,False,0.0
2025346,Janderson Iago Sa da Silva,21.0,M,True,21/05/2004,21/05/2004,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,26,0.0,0,0,2004,22,True,0.0
1952569,Saint  Clair Carvalho,23.0,F,True,18/07/2005,18/07/2005,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,26,0.0,0,0,2005,21,True,0.0
1186547,Alan Maia,22.0,D,True,12/12/1994,12/12/1994,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,22,0.0,0,0,1994,32,False,0.0
1186544,Marcinho,2.0,D,True,22/02/1995,22/02/1995,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,22,0.0,0,0,1995,31,False,0.0
1019556,Everson Bilau,11.0,F,True,17/04/1990,17/04/1990,Tuna Luso,Tocantinópolis,333422.0,215371.0,home,15566100,04/03/2026,Copa Brasil,0.75,16,0.0,0,0,1990,36,False,0.0
1102388,Heitor Gatti Silva,23.0,G,False,30/04/2001,30/04/2001,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2001,25,False,0.0
873125,Daelson,2.0,D,False,25/01/1993,25/01/1993,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,84,0.0,0,0,1993,33,False,0.0
2492843,João Pedro,3.0,D,False,,,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,0,0,False,0.0
1148454,Arthur Tiotônio,4.0,D,False,29/01/2000,29/01/2000,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2000,26,False,0.0
1654824,Adriel Bezerra,6.0,D,False,28/09/2001,28/09/2001,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,61,0.0,0,0,2001,25,False,0.0
241472,Rogério,17.0,F,False,24/12/1990,24/12/1990,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,61,0.0,0,0,1990,36,False,0.0
1177439,Kaycky Alemão,8.0,M,False,26/01/2001,26/01/2001,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2001,25,False,0.0
1182077,Henrique,5.0,M,False,08/01/1991,08/01/1991,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,46,0.0,0,0,1991,35,False,0.0
1121570,José Hitalo,11.0,M,False,12/01/1999,12/01/1999,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1999,27,False,0.0
1188453,Dhonata,10.0,M,False,02/02/1998,02/02/1998,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,84,0.0,0,0,1998,28,False,0.0
835660,Rômulo Cabral,9.0,F,False,02/11/1991,02/11/1991,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1991,35,False,0.0
1545554,Emerson de Carvalho,20.0,M,True,16/06/1999,16/06/1999,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,44,0.0,0,0,1999,27,False,0.0
1109218,Robson Negueba,16.0,D,True,08/03/2000,08/03/2000,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,29,0.0,0,0,2000,26,False,0.0
2050297,Pedro Henrique,7.0,M,True,02/05/2005,02/05/2005,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,29,0.0,1,0,2005,21,True,0.0
343603,Bruno Moura,20.0,D,True,13/07/1992,13/07/1992,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,6,0.0,0,0,1992,34,False,0.0
1641255,Samuel Barbosa Costa,18.0,F,True,18/04/2002,18/04/2002,Tocantinópolis,Tuna Luso,215371.0,333422.0,away,15566100,04/03/2026,Copa Brasil,0.75,6,0.0,0,0,2002,24,False,0.0
1488035,Léo Aragão,41.0,G,False,19/04/2002,19/04/2002,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2002,24,False,0.0
988671,Wallison,2.0,D,False,24/07/2001,24/07/2001,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2001,25,False,0.0
809194,Allyson,3.0,D,False,23/10/1990,23/10/1990,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1990,36,False,0.0
1915491,Bruno Gonçalves Baldini,55.0,D,False,20/03/2007,20/03/2007,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2007,19,True,0.0
1609565,Douglas da Silva Teixeira,36.0,D,False,29/03/2001,29/03/2001,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2001,25,False,0.0
840132,Zé Ricardo,77.0,M,False,09/03/1996,09/03/1996,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1996,30,False,0.0
1015283,Luiz Henrique,8.0,M,False,18/03/1999,18/03/1999,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,83,0.0,0,0,1999,27,False,0.0
1633708,Thayllon Roberth,43.0,F,False,17/08/2006,17/08/2006,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,60,0.0,2,0,2006,20,True,0.0
862256,Daniel Penha,14.0,M,False,17/10/1998,17/10/1998,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,83,0.0,0,0,1998,28,False,0.0
902684,Jean Lucas,10.0,M,False,21/03/1995,21/03/1995,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,46,0.0,0,0,1995,31,False,0.0
308058,Felipe Avenatti,9.0,F,False,26/04/1994,26/04/1994,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,60,0.0,0,0,1994,32,False,0.0
1488136,Paulo Vitor,26.0,M,True,26/08/2004,26/08/2004,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,44,0.0,0,0,2004,22,True,0.0
959005,Rafael Bilú,7.0,F,True,21/04/1999,21/04/1999,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,30,0.0,1,0,1999,27,False,0.0
2436887,Walace dos Santos França,57.0,F,True,24/08/2005,24/08/2005,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,30,0.0,0,0,2005,21,True,0.0
2040065,Jamerson dos Santos Nascimento,16.0,D,True,22/10/2006,22/10/2006,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,7,0.0,0,0,2006,20,True,0.0
215954,Cristiano,30.0,M,True,12/01/1987,12/01/1987,Avaí,Porto Vitória,7315.0,458774.0,home,15566108,04/03/2026,Copa Brasil,0.75,7,0.0,0,0,1987,39,False,0.0
986906,Rafael Mariano,1.0,G,False,24/10/1990,24/10/1990,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1990,36,False,0.0
870689,Kellyton,2.0,D,False,08/03/1995,08/03/1995,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1995,31,False,0.0
864806,João Victor Moraes Vasconcelos,3.0,M,False,27/05/2004,27/05/2004,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2004,22,True,0.0
1047783,Lucas Peres Ferreira de Campos,4.0,D,False,27/04/2002,27/04/2002,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2002,24,False,0.0
870343,Thallyson,6.0,D,False,01/12/1991,01/12/1991,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1991,35,False,0.0
1991505,Henrique Melo Pereira,8.0,M,False,05/11/2004,05/11/2004,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,63,0.0,0,0,2004,22,True,0.0
868019,Marcelo Gama,5.0,M,False,31/10/1995,31/10/1995,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1995,31,False,0.0
329141,Renato Henrique,10.0,F,False,10/10/1993,10/10/1993,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,46,0.0,0,0,1993,33,False,0.0
1020310,Matheus Firmino,11.0,F,False,05/06/1999,05/06/1999,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1999,27,False,0.0
973842,Pedro Felipe,9.0,F,False,23/11/1994,23/11/1994,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,63,0.0,0,0,1994,32,False,0.0
1174554,Rian Felipe,7.0,M,False,21/09/2001,21/09/2001,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,63,0.0,0,0,2001,25,False,0.0
1588292,Adriano Sousa Bispo,19.0,F,True,11/07/2005,11/07/2005,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,44,0.0,0,0,2005,21,True,0.0
1466770,Matheus Santos,15.0,M,True,17/10/2000,17/10/2000,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,27,0.0,0,0,2000,26,False,0.0
796121,Victor Rangel,18.0,F,True,08/09/1990,08/09/1990,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,27,0.0,0,0,1990,36,False,0.0
925247,Luiz Henrique,20.0,F,True,25/01/2001,25/01/2001,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,27,0.0,0,0,2001,25,False,0.0
2455567,Josué,17.0,F,True,15/05/1999,15/05/1999,Porto Vitória,Avaí,458774.0,7315.0,away,15566108,04/03/2026,Copa Brasil,0.75,1,0.0,0,0,1999,27,False,0.0
839762,Jory,1.0,G,False,13/03/1996,13/03/1996,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1996,30,False,0.0
1589436,Pedro Henrique,6.0,D,False,09/12/2003,09/12/2003,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2003,23,True,0.0
995392,Talison,4.0,D,False,02/06/2000,02/06/2000,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2000,26,False,0.0
2440996,Jean Carlos,3.0,D,False,10/04/2000,10/04/2000,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2000,26,False,0.0
1105085,Danilo Belão,2.0,D,False,05/04/1997,05/04/1997,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,58,0.0,0,0,1997,29,False,0.0
877472,Erick Salles,7.0,M,False,26/12/1994,26/12/1994,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1994,32,False,0.0
1137856,Riquelmy,13.0,M,False,11/04/2002,11/04/2002,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,70,0.0,0,0,2002,24,False,0.0
922580,Arilson,15.0,M,False,30/11/1993,30/11/1993,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,70,0.0,0,0,1993,33,False,0.0
875231,Jhemerson,10.0,M,False,27/01/1997,27/01/1997,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,70,0.0,0,0,1997,29,False,0.0
1046441,Vitor Mafra,8.0,M,False,25/06/2002,25/06/2002,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2002,24,False,0.0
241502,Paulo Henrique,9.0,F,False,02/07/1993,02/07/1993,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,83,0.0,0,0,1993,33,False,0.0
1067454,Júnior Fialho,11.0,F,True,19/08/1998,19/08/1998,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,32,0.0,0,0,1998,28,False,0.0
1485308,Gabriel Caipira,23.0,D,True,15/02/2005,15/02/2005,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,20,0.0,0,0,2005,21,True,0.0
1086290,Luiz Felipe,18.0,M,True,15/06/2000,15/06/2000,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,20,0.0,0,0,2000,26,False,0.0
1117837,Maycon Rangel,21.0,F,True,11/05/1999,11/05/1999,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,20,0.0,0,0,1999,27,False,0.0
2040730,Cauã Marangoni dos Santos,22.0,M,True,14/07/2004,14/07/2004,Betim Futebol,Operário-PR,368413.0,39634.0,home,15625739,04/03/2026,Copa Brasil,0.75,7,0.0,0,0,2004,22,True,0.0
110843,Vágner,33.0,G,False,06/06/1986,06/06/1986,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1986,40,False,0.0
926868,Miranda,16.0,D,False,19/01/2000,19/01/2000,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2000,26,False,0.0
1098309,José Cuenú,22.0,D,False,17/02/1995,17/02/1995,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1995,31,False,0.0
2154297,Jhan Pool,18.0,D,False,08/05/2001,08/05/2001,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2001,25,False,0.0
877139,Moraes Júnior,6.0,D,False,06/09/1997,06/09/1997,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,66,0.0,0,0,1997,29,False,0.0
981621,Índio,5.0,M,False,30/10/1992,30/10/1992,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,70,0.0,0,0,1992,34,False,0.0
1652832,Vinicius Diniz Dall Antonia,20.0,M,False,25/07/1999,25/07/1999,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1999,27,False,0.0
358540,Gabriel Boschilia,10.0,M,False,05/03/1996,05/03/1996,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,90,0.0,1,0,1996,30,False,0.0
855966,Edwin Torres,29.0,M,False,09/11/1997,09/11/1997,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,70,0.0,0,0,1997,29,False,0.0
364528,Aylon,11.0,F,False,07/04/1992,07/04/1992,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,63,0.0,0,0,1992,34,False,0.0
374486,Pablo,92.0,F,False,23/06/1992,23/06/1992,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,63,0.0,0,0,1992,34,False,0.0
352880,Hildeberto Pereira,14.0,F,True,02/03/1996,02/03/1996,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,27,0.0,1,0,1996,30,False,0.0
1069410,Léo Gaúcho,99.0,F,True,03/08/2001,03/08/2001,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,27,0.0,0,0,2001,25,False,0.0
1463925,Gabriel Feliciano,27.0,D,True,26/07/2001,26/07/2001,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,24,0.0,0,0,2001,25,False,0.0
852556,Matheus Trindade,39.0,M,True,05/03/1996,05/03/1996,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,20,0.0,0,0,1996,30,False,0.0
847089,Felipe Augusto,7.0,F,True,06/03/1992,06/03/1992,Operário-PR,Betim Futebol,39634.0,368413.0,away,15625739,04/03/2026,Copa Brasil,0.75,20,0.0,0,0,1992,34,False,0.0
1829773,Francisco Pablo Alves Da Silva,1.0,,False,10/10/1999,10/10/1999,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1999,27,False,0.0
2492845,Rogério Zuin,2.0,D,False,,,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,0,0,False,0.0
1589170,Lucas Luiz da Silva,3.0,D,False,29/08/2003,29/08/2003,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,69,0.0,0,0,2003,23,True,0.0
2441801,Mateus Jeferson Nascimento da Silva,4.0,D,False,02/01/2003,02/01/2003,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2003,23,True,0.0
243731,Felipe Guedes,6.0,M,False,04/06/1991,04/06/1991,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1991,35,False,0.0
1190343,Rian Alves,5.0,M,False,22/04/2004,22/04/2004,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2004,22,True,0.0
2492847,Monteiro,8.0,,False,,,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,0,0,False,0.0
2492849,Italo lima,10.0,,False,,,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,0,0,False,0.0
2492850,Rhaillam,,,False,,,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,69,0.0,1,0,0,0,False,0.0
2492848,Pedro Testa,9.0,,False,,,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,63,0.0,0,0,0,0,False,0.0
2492846,Lucas,7.0,,False,,,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,0,0,False,0.0
2492828,Douglas Marques dos Santos,17.0,F,True,,,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,27,0.0,0,0,0,0,False,0.0
2027084,Pedro Henrique Tiburcio Machado,16.0,D,True,,,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,21,0.0,0,0,0,0,False,0.0
1474324,Renan,20.0,F,True,24/05/2003,24/05/2003,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,21,0.0,0,0,2003,23,True,0.0
2492836,Pedro Antonio Borges Silva,19.0,G,True,,,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,1,0.0,0,0,0,0,False,0.0
2492839,Walber Pires Milhomem Junior,23.0,M,True,,,Capital FC,Manaus,339670.0,283918.0,home,15591979,04/03/2026,Copa Brasil,0.75,1,0.0,0,0,0,0,False,0.0
1609676,Eugenio Henrique Neto,1.0,G,False,16/07/1998,16/07/1998,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1998,28,False,0.0
1588145,Diego Mota Barbosa,14.0,D,False,23/02/2002,23/02/2002,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2002,24,False,0.0
1046549,Gutierrez,3.0,D,False,08/07/1996,08/07/1996,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1996,30,False,0.0
870673,David Luis,6.0,D,False,17/06/1995,17/06/1995,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,1995,31,False,0.0
1180763,Savio Araujo,7.0,M,False,30/12/2000,30/12/2000,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,46,0.0,0,0,2000,26,False,0.0
1588004,Wallace,5.0,M,False,02/04/2003,02/04/2003,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2003,23,True,0.0
1385761,Neko,8.0,M,False,20/02/2001,20/02/2001,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,90,0.0,0,0,2001,25,False,0.0
1474375,Tico,19.0,D,False,21/08/2001,21/08/2001,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,70,0.0,0,0,2001,25,False,0.0
1590311,Cauã Lucca,30.0,M,False,27/05/2004,27/05/2004,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,46,0.0,0,0,2004,22,True,0.0
988753,Anderson Cordeiro,23.0,F,False,10/10/1998,10/10/1998,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,58,0.0,1,0,1998,28,False,0.0
975442,Leo Reis,9.0,F,False,16/06/1999,16/06/1999,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,66,0.0,0,0,1999,27,False,0.0
827331,Caíque Valdivia,10.0,M,True,23/09/1992,23/09/1992,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,44,0.0,0,0,1992,34,False,0.0
1048963,Ronald,11.0,M,True,10/08/2002,10/08/2002,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,44,0.0,0,0,2002,24,False,0.0
1818895,Luisinho,21.0,F,True,19/12/2002,19/12/2002,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,32,0.0,0,0,2002,24,False,0.0
874365,Léo Bahia,18.0,F,True,19/05/1991,19/05/1991,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,24,0.0,0,0,1991,35,False,0.0
1118343,Nicolas Ferri,2.0,D,True,23/09/2000,23/09/2000,Manaus,Capital FC,283918.0,339670.0,away,15591979,04/03/2026,Copa Brasil,0.75,20,0.0,0,0,2000,26,False,0.0
2492841,Allan Camillato,1.0,G,False,11/07/1994,11/07/1994,Rio Branco-ES,Athletic Club,49199.0,342775.0,home,15571107,05/03/2026,Copa Brasil,0.75,90,0.0,0,0,1994,32,False,0.0
243175,Bruno Peres,33.0,D,False,01/03/1990,01/03/1990,Rio Branco-ES,Athletic Club,49199.0,342775.0,home,15571107,05/03/2026,Copa Brasil,0.75,66,0.0,0,0,1990,36,False,0.0
1102569,Matheus Mega,3.0,D,False,09/09/1999,09/09/1999,Rio Branco-ES,Athletic Club,49199.0,342775.0,home,15571107,05/03/2026,Copa Brasil,0.75,90,0.0,0,0,1999,27,False,0.0
1514485,Darlan Santos Rufino De Oliveira,4.0,D,False,18/06/2001,18/06/2001,Rio Branco-ES,Athletic Club,49199.0,342775.0,home,15571107,05/03/2026,Copa Brasil,0.75,82,0.0,0,0,2001,25,False,0.0
975901,Matheus Anunciação Castelo,14.0,D,False,09/02/1998,09/02/1998,Rio Branco-ES,Athletic Club,49199.0,342775.0,home,15571107,05/03/2026,Copa Brasil,0.75,90,0.0,0,0,1998,28,False,0.0
1065319,Murilo,22.0,M,False,02/12/1995,02/12/1995,Rio Branco-ES,Athletic Club,49199.0,342775.0,home,15571107,05/03/2026,Copa Brasil,0.75,90,0.0,0,0,1995,31,False,0.0
944240,Jonathan Romarinho,5.0,M,False,15/11/1992,15/11/1992,Rio Branco-ES,Athletic Club,49199.0,342775.0,home,15571107,05/03/2026,Copa Brasil,0.75,51,0.0,0,0,1992,34,False,0.0
1014251,Zé Mateus,8.0,M,False,18/01/1995,18/01/1995,Rio Branco-ES,Athletic Club,49199.0,342775.0,home,15571107,05/03/2026,Copa Brasil,0.75,90,0.0,0,0,1995,31,False,0.0
