player_id,player_name,shirt_number,position,substitute,date_of_birth,team,opponent,team_id,opponent_id,home_away,match_id,match_date,liga,peso_liga,minutes_played,rating,goals,assists,birth_year,age,is_u23
1150391,Vitor Roque,9,F,False,1109548800,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,84,7.7,1,0,2005,21,True
152276,Felipe Anderson,7,M,True,734832000,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,25,6.7,0,0,1993,33,False
331397,Lucas Evangelista,30,M,True,799718400,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,11,6.5,0,0,1995,31,False
1835889,Allan,40,F,True,1082332800,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,11,6.3,0,0,2004,22,True
973533,Emiliano Martínez,32,M,True,934848000,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,13,6.5,0,0,1999,27,False
1015733,Ramón Sosa,19,F,True,936057600,Palmeiras,Grêmio Novorizontino,1963,135514,away,15646622,09/03/2026,Paulista A1,0.9,13,6.2,0,0,1999,27,False
1021716,Guilherme Vicentini Castellani,1,G,False,959212800,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.7,0,0,2000,26,False
1016736,Thomás,2,D,False,881884800,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.8,0,1,1997,29,False
1184837,Gustavo,3,D,False,1095984000,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.4,0,0,2004,22,True
986127,Victor Luiz,4,D,False,860025600,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.4,0,0,1997,29,False
1590414,Paulo Amorim,6,D,False,1090108800,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.8,0,0,2004,22,True
1096967,Lucas Alisson,5,M,False,926553600,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,90,6.6,0,0,1999,27,False
1391262,Guthierres Sales de Oliveira,11,M,False,990748800,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,67,6.5,0,0,2001,25,False
2171946,Emmanuel de Andrade  Egydio de Souza,9,M,False,1162080000,EC Santo André,EC São Bento,6966,6967,home,15180161,07/03/2026,Paulista A2,0.65,67,6.6,0,0,2006,20,True
