player_id,player_name,team_name,liga,birth_year,date_of_birth,rating_promedio,partidos_total
1808388,Fabian Villa,Deportivo Pasto,Colombia 2 Div,2005,20/06/2005,6.6571428571428575,7
1860952,Jhonatan Lima,América Mineiro,Mineiro,2005,02/06/2005,6.65,4
1539599,Néiser Villarreal,Cruzeiro,Mineiro,2005,24/04/2005,6.65,4
1807840,Danilo Henrique Souza Silva,Galo Maringá,Paranaense,2004,18/08/2004,6.65,2
2454208,Paulo Henrique,Sampaio Corrêa-RJ,Carioca,2004,22/10/2004,6.65,2
2440894,Juan,Ponte Preta,Paulista A1,2006,11/03/2006,6.65,2
1631995,Pedro Balotelli,Pouso Alegre FC,Mineiro,2005,15/01/2005,6.65,2
1802226,Eduardo Franzon Mosconi,Operário-PR,Paranaense,2007,19/06/2007,6.65,2
1467876,Hugo Iglesias,Portuguesa-RJ,Carioca,2003,18/07/2003,6.65,2
2025395,Daniel Zavoli,Nova Iguaçu,Carioca,2006,12/01/2006,6.65,2
1631857,Gabriel Rosa Lyra,Cascavel,Paranaense,2004,21/03/2004,6.65,4
1631456,Marcinho,Jacuipense U20,Baiano,2003,29/04/2003,6.65,4
1631466,Sidney,Jacuipense U20,Baiano,2007,17/09/2007,6.65,2
1112484,Kaiki,Cruzeiro,Mineiro,2003,08/03/2003,6.65,8
1906061,Juan David Ruiz Córdoba,Leones FC,Colombia 2 Div,2005,18/05/2005,6.65,8
2440990,Kaio Nóbrega,Flamengo U20,Carioca,2007,05/04/2007,6.65,2
2054937,Juan Arboleda,Leones FC,Colombia 2 Div,2005,28/08/2005,6.6499999999999995,6
1498670,Jonathan Jesus,Cruzeiro,Mineiro,2004,27/05/2004,6.6499999999999995,6
1588718,Luiz Gustavo Marques Santos,XV de Piracicaba U20,Paulista A2,2004,22/11/2004,6.6499999999999995,6
2441802,Miquéias Dos Santos Alves,Barcelona de Ilhéus,Baiano,2005,07/12/2005,6.6499999999999995,6
2025924,Geo,Barcelona de Ilhéus,Baiano,2003,21/11/2003,6.644444444444444,9
1463563,Matheus Julião,Madureira,Carioca,2003,10/04/2003,6.644444444444444,9
2441804,Ivisson Ian Pita Conceição,Galícia,Baiano,2005,19/09/2005,6.644444444444444,9
1485225,Jhonatan Kauan,Pouso Alegre FC,Mineiro,2004,23/08/2004,6.642857142857143,7
2166888,Didi,Monte Azul,Paulista A2,2006,03/01/2006,6.641666666666667,12
1120766,Mateus Cecchini Muller,Portuguesa,Paulista A1,2003,25/02/2003,6.640000000000001,5
1099163,Mateo Ponte,Botafogo,Carioca,2003,24/05/2003,6.640000000000001,5
2436630,Vanderlei Kauã Alves Freire,Cascavel,Paranaense,2004,16/10/2004,6.640000000000001,5
2060245,Denzel,Itabirito FC,Mineiro,2003,18/08/2003,6.640000000000001,5
1200993,Jota,Bahia,Baiano,2004,06/02/2004,6.640000000000001,5
1819690,Fabiano,Londrina,Paranaense,2005,11/06/2005,6.6375,8
2030643,Marlon Almeida,Juazeirense,Baiano,2005,17/03/2005,6.633333333333334,9
2037793,Ryan Santos,No team,Paulista A2,2006,07/08/2006,6.633333333333333,3
1860520,Kauã Ubá,Volta Redonda U20,Carioca,2005,23/12/2005,6.633333333333333,3
1482348,Juan Esteban Sanchez,Patriotas Boyacá,Colombia 2 Div,2006,19/10/2006,6.633333333333333,6
2032549,Hugo Costa Saramella,Votuporanguense,Paulista A2,2003,28/02/2003,6.633333333333333,6
1807776,Yarlen,América Mineiro,Mineiro,2006,20/02/2006,6.633333333333333,6
1469530,Victor Lustosa,Juventus-SP,Paulista A2,2003,17/01/2003,6.633333333333333,6
1526993,Mateus Cantarelli Gall,Avaí U20,Paulista A2,2005,21/06/2005,6.630769230769231,13
1906168,Jhon Stiwar Veira Vergara,Atlético Cali,Colombia 2 Div,2004,21/04/2004,6.628571428571428,7
1936168,Brayan,Coritiba U20,Paranaense,2006,03/02/2006,6.625,4
1589491,Arthur Nether Schiling,Ferroviária U20,Paulista A2,2005,07/11/2005,6.625,4
2455206,Breno Rayck da Silva Mendes,Juazeirense,Baiano,2005,28/04/2005,6.625,4
1633652,Pedrinho,Bahia U20,Baiano,2006,19/01/2006,6.625,4
1485284,Luis Benedetti,Palmeiras,Paulista A1,2006,07/06/2006,6.625,4
2067560,Abner Eduardo Ramos dos Santos,Ferroviária U17,Paulista A2,2009,26/05/2009,6.625,4
2084595,Gabriel Abdias,Botafogo U20,Carioca,2006,19/06/2006,6.62,5
1650179,Gustavo Kuhn,XV de Piracicaba,Paulista A2,2003,22/07/2003,6.62,5
1650015,Marcos,EC Democrata,Mineiro,2006,04/06/2006,6.62,5
1520881,Iago Motta,Cianorte,Paranaense,2003,15/04/2003,6.62,5
1900297,Leonel Ancisar Obregón Barreiro,Bogotá FC,Colombia 2 Div,2005,15/04/2005,6.616666666666667,6
1469520,Léo Guerra,Amazonas FC,Paranaense,2003,11/04/2003,6.616666666666667,6
1194689,Renato Marques,Mirassol,Paulista A1,2003,09/12/2003,6.616666666666667,6
1631702,Clayton Cleydson da Silva Nascimento,Monte Azul,Paulista A2,2004,24/02/2004,6.615384615384615,13
2044330,Iago,Nova Iguaçu,Carioca,2006,11/06/2006,6.614285714285714,7
2125649,Caio Garcez,Osasco Sporting,Paulista A2,2004,06/07/2004,6.614285714285714,7
1809337,Jhonier Julio,Atlético Cali,Colombia 2 Div,2005,04/02/2005,6.614285714285714,7
2026450,Guilherme da Silva Ramos,Náutico U20,Paulista A2,2005,28/09/2005,6.614285714285714,7
1587911,Gabriel Razera,SKA Brasil U20,Paulista A2,2004,18/02/2004,6.611111111111111,9
1588789,Leonardo Ramon Hanna Fares,Monsoon,Gaúcho,2003,12/08/2003,6.608333333333333,12
1517440,João Pedro Jotta,Londrina,Paranaense,2003,02/02/2003,6.6000000000000005,6
2441017,Gabriel Carioca,Athletic Club,Mineiro,2006,05/06/2006,6.6000000000000005,6
1588363,Jefinho,Grêmio U20,Gaúcho,2006,14/12/2006,6.6000000000000005,3
1805166,Ryan Couto,Boavista,Carioca,2005,03/03/2005,6.6000000000000005,7
1654171,"Marcio Vinicius Cardoso Ferreira ""Negueba""",FC Cascavel U20,Paranaense,2006,30/01/2006,6.6000000000000005,3
2111310,Kauan Alves,Internacional U20,Gaúcho,2006,20/11/2006,6.6000000000000005,3
1099301,Gian Cabezas,Athletic Club,Mineiro,2003,01/01/2003,6.6000000000000005,6
1464929,Iván Román,Atlético Mineiro,Mineiro,2006,12/07/2006,6.6,1
2026233,Pedro Ferreira,São Paulo,Paulista A1,2007,24/04/2007,6.6,2
1106151,Kayky,Internacional,Baiano,2003,10/06/2003,6.6,1
2041505,Juan David Hoyos,Real Cundinamarca,Colombia 2 Div,2004,28/08/2004,6.6,5
1609794,Ricardo de Sousa Oliveira,Grêmio Anápolis,Carioca,2003,01/02/2003,6.6,2
1485285,Luis Fernando,Fluminense U20,Carioca,2005,18/02/2005,6.6,1
1498671,Kauan Richard,Ituano,Paulista A2,2005,18/01/2005,6.6,1
2436731,Sidnei Fernandes Junior,Cascavel,Paranaense,2003,28/03/2003,6.6,1
1633973,Isaias Pereira da Silva,SE Esperança,Carioca,2004,30/10/2004,6.6,1
1807858,Thiago Lubatchewsky Junior,Cascavel,Paranaense,2004,14/02/2004,6.6,2
2249946,Sidney Duarte,Bahia U20,Baiano,2006,11/03/2006,6.6,1
1900449,Diego Armando Díaz Caicedo,Deportes Quindío U20,Colombia 2 Div,2005,23/03/2005,6.6,4
1829020,Vitor Fernandes Chaves Teixeira,Atlético Mineiro,Mineiro,2008,05/03/2008,6.6,2
2198470,Kauã Henrique,Operário-PR,Paranaense,2003,04/11/2003,6.6,5
1883336,João Paulo Camargo,Flamengo U17,Carioca,2007,12/04/2007,6.6,1
2039254,João Vitor,Corinthians U20,Paulista A1,2007,03/01/2007,6.6,1
2440891,Gustavo Almeida,Ponte Preta  U20,Paulista A1,2006,04/01/2006,6.6,2
1500522,Jader Manyoma,Independiente Yumbo,Colombia 2 Div,2004,21/04/2004,6.6,2
2027888,Leonardo Gasco Silva Suzano,Santo André U20,Paulista A2,2005,02/03/2005,6.6,2
1902434,Juan David Ararat Lucumí,Real Santander,Colombia 2 Div,2003,20/01/2003,6.6,2
1589470,Gabriel dos Santos,Desportivo Brasil U20,Paulista A2,2004,24/02/2004,6.6,1
2082072,Wesley Natã,Fluminense U17,Carioca,2008,18/04/2008,6.6,1
2429934,Miguel Kayk Da Silva,Coritiba U20,Paranaense,2007,01/09/2007,6.6,2
2061926,Juan David Sanchez Suarez,Corporación Deportiva Legends,Colombia 2 Div,2005,08/08/2005,6.6,1
2026351,Murilo Lelis Souza,Nacional-SP U20,Paulista A2,2006,03/09/2006,6.6,1
1171911,Yugo Masukake,Maringá FC,Paranaense,2003,24/08/2003,6.6,1
2147375,Aislan de Jesus Jacinto,Cianorte,Paranaense,2005,17/04/2005,6.6,2
2148200,Luan Guilherme Martins Fernandes,Cianorte U20,Paranaense,2008,18/04/2008,6.6,1
2437042,Ronald Kauã Lopes da Cruz,Clube Andraus Brasil,Paranaense,2005,08/04/2005,6.6,8
1170771,Keven Vinícius,Juventus-SP,Paulista A2,2003,15/02/2003,6.5928571428571425,14
2152412,Jhon Mario Cortes Balanta,Real Cundinamarca,Colombia 2 Div,2004,01/03/2004,6.5875,8
1494695,Nathan Fernandes,Botafogo,Carioca,2005,16/02/2005,6.5875,8
1587804,André Santos Klaus,Santos U20,Paulista A2,2004,30/03/2004,6.585714285714286,7
1647596,Pedro Estevam,Ferroviária U20,Paulista A2,2005,02/01/2005,6.585714285714286,7
1470430,Sony Anderson Cunha da Silva,Monte Azul,Paulista A2,2004,27/01/2004,6.584615384615384,13
1637301,Sergio Henrique Favarin,XV de Piracicaba,Paulista A2,2003,30/12/2003,6.578571428571429,14
1836636,Tavinho,Grêmio Novorizontino,Paulista A1,2004,19/07/2004,6.57,10
2405283,Tulio  Sutilli,São-Carlense U20,Paranaense,2005,02/05/2005,6.566666666666666,3
1903238,Joao Pedro dos Santos Silva,Internacional de Minas,Paranaense,2006,27/06/2006,6.566666666666666,3
2043623,Kaio Ganga,Ponte Preta  U20,Paulista A1,2007,23/01/2007,6.566666666666666,3
2423625,Carlos Richard,Barcelona de Ilhéus,Baiano,2005,02/03/2005,6.566666666666666,3
1189875,Pedro Henrique da Rosa,CA Linense,Paulista A2,2003,14/04/2003,6.566666666666666,9
2441820,Oscar Daniel Surmay Vasquez,Unión Magdalena,Colombia 2 Div,2006,09/11/2006,6.566666666666666,3
1175242,Vitor Graziani,Juventus-SP,Paulista A2,2004,15/05/2004,6.566666666666666,6
1883272,Alan da Silva Santos,Flamengo U17,Carioca,2007,10/05/2007,6.566666666666666,3
1906161,Junior Arbey Urresti González,Deportes Quindío,Colombia 2 Div,2006,18/01/2006,6.566666666666666,3
1632390,Thomaz Henrique da Rocha,Atlético Mineiro U20,Paulista A2,2005,02/08/2005,6.566666666666666,3
2168369,Miguel,Ponte Preta,Paulista A1,2005,09/01/2005,6.566666666666666,3
1589813,Luiz Eduardo da Silva Rocha,Nacional-SP U20,Paulista A2,2005,02/01/2005,6.566666666666666,3
1462121,Leonardo David,Nova Iguaçu,Carioca,2003,26/05/2003,6.566666666666666,6
2086031,Luis Campero,Itabirito FC,Mineiro,2003,29/03/2003,6.566666666666666,3
2436884,Lucas Guimarães Amorim,Athletico U20,Paranaense,2006,05/06/2006,6.56,5
1657016,Antony Riboli Dalbello,No team,Paranaense,2005,26/01/2005,6.56,5
1634737,Pedro Ivo,Cianorte,Paranaense,2004,09/06/2004,6.557142857142857,7
1994982,Enmanuel Arrechea,Tigres FC,Colombia 2 Div,2005,07/05/2005,6.557142857142857,7
1902425,Alex Santiago Segura Silva,Real Santander,Colombia 2 Div,2003,10/04/2003,6.557142857142857,7
1589354,Murilo Rhikman,Cruzeiro,Mineiro,2006,13/03/2006,6.550000000000001,2
1828978,Danillo,Botafogo U20,Carioca,2007,22/01/2007,6.550000000000001,2
1808041,Yuri Leles,Red Bull Bragantino U20,Paulista A1,2007,17/04/2007,6.550000000000001,2
2030576,Juninho,Londrina,Paranaense,2005,17/12/2005,6.550000000000001,2
1184837,Gustavo,Metropolitanos,Paulista A2,2004,24/09/2004,6.550000000000001,2
1485244,Matheus Soares,Athletico,Paranaense,2005,09/01/2005,6.550000000000001,2
1464672,Ruan Lima,Paraná Clube,Paranaense,2005,26/12/2005,6.550000000000001,2
1485294,Riquelme Fillipi,Palmeiras U20,Paulista A1,2006,15/09/2006,6.550000000000001,4
1444693,Gabriel Souza,Fortaleza,Carioca,2005,05/01/2005,6.550000000000001,4
1902016,Hanser Angulo,Patriotas Boyacá,Colombia 2 Div,2003,17/07/2003,6.55,6
2429095,Guilherme Queiroz Lima,Atlético Alagoinhas U20,Baiano,2007,27/05/2007,6.55,2
1631686,Léo Jance,Náutico,Carioca,2005,23/03/2005,6.55,2
2057364,Larson,Palmeiras,Paulista A1,2005,10/07/2005,6.55,4
1800730,Jafe Perez,Jaguares de Córdoba,Colombia 2 Div,2005,30/01/2005,6.55,8
1634619,Riquelme Freitas,Grêmio,Gaúcho,2006,12/08/2006,6.55,2
1631457,Daniel Costa,Bahia U20,Baiano,2005,06/06/2005,6.55,2
2053560,Oliver,Maricá FC,Carioca,2005,15/12/2005,6.544444444444444,9
1589494,Cleiton,Clube Andraus Brasil,Paranaense,2004,01/06/2004,6.542857142857143,7
1587845,Nassom de Souza  Oliveira,Inter de Limeira,Paulista A2,2003,10/02/2003,6.540000000000001,5
2164876,Juan Perdomo,Atlético Cali,Colombia 2 Div,2005,04/11/2005,6.5375,8
2440888,Diego Leão,Ponte Preta  U20,Paulista A1,2005,11/02/2005,6.533333333333334,3
1546638,Antonio Leandro Ferreira Caires,Osasco Sporting U20,Paulista A2,2005,29/09/2005,6.533333333333334,3
1909790,William Mosquera Borja,Barranquilla FC,Colombia 2 Div,2005,09/01/2005,6.533333333333334,3
2040668,Kleber Díaz,Unión Magdalena,Colombia 2 Div,2004,13/01/2004,6.533333333333334,3
2057321,Victor Lasso,Fortaleza U20,Colombia 2 Div,2005,04/11/2005,6.533333333333334,3
1485725,Alexandre Balbino,Porto Vitória U20,Carioca,2005,05/04/2005,6.533333333333334,3
1640669,Deividi Oliveira da Silva,AE Paracatu,Mineiro,2004,24/06/2004,6.533333333333334,3
1633503,Erick Belé,Palmeiras U20,Paulista A1,2007,20/01/2007,6.533333333333334,3
1174853,Jhon Velez,Internacional de Palmira,Colombia 2 Div,2003,25/07/2003,6.533333333333334,6
1545982,Davi Castro,EC Santo André,Paulista A2,2003,03/05/2003,6.533333333333333,9
2440897,Lucas Emanuel,Ponte Preta,Paulista A1,2008,29/09/2008,6.528571428571429,7
1589937,Wallace Camilo,Madureira,Carioca,2004,26/07/2004,6.528571428571429,7
1170705,Kauan  Bizescki,EC Avenida,Gaúcho,2003,19/01/2003,6.525,4
1589677,João Pedro Martini,Sampaio Corrêa-RJ,Carioca,2004,03/06/2004,6.525,8
2035326,Maik,São Paulo,Paulista A1,2005,03/01/2005,6.525,4
1105782,Cadu,CA Linense,Paulista A2,2003,25/03/2003,6.525,4
2080409,Cláudio Gustavo,Monte Azul,Paulista A2,2004,09/10/2004,6.5249999999999995,12
1836103,Dyego Luis,No team,Paulista A2,2005,24/08/2005,6.522222222222222,9
1587895,Villian Guilherme Gonçalves Vieira,Água Santa U20,Paulista A2,2003,20/10/2003,6.5200000000000005,10
1459787,Renan Viana,Athletico,Paranaense,2003,31/01/2003,6.5200000000000005,5
1478327,Junior Garcia Yusty,Real Santander,Colombia 2 Div,2004,01/09/2004,6.5200000000000005,5
2040730,Cauã Marangoni dos Santos,Novo Esporte Clube,Mineiro,2004,14/07/2004,6.5200000000000005,5
2076799,Luis Ceballos,Leones FC,Colombia 2 Div,2004,22/08/2004,6.5200000000000005,5
1129113,Vitinho,Betim Futebol,Mineiro,2004,11/11/2004,6.516666666666667,6
2440295,Mikael Costa,Monsoon,Gaúcho,2006,07/12/2006,6.516666666666667,6
1175086,Rionner Fruto,Leones FC,Colombia 2 Div,2003,29/03/2003,6.516666666666667,6
1637090,Guilherme Ferezin Guimaraes,EC São Bento,Paulista A2,2006,20/03/2006,6.516666666666667,6
1631206,Gustavo Lopes Telles,Ponte Preta  U20,Paulista A1,2005,28/04/2005,6.514285714285714,7
1459634,Luis Fernando,Santa Clara,Mineiro,2005,12/04/2005,6.5,2
1589993,Iago de Lacerda dos Santos,Nova Iguaçu U20,Carioca,2006,11/06/2006,6.5,1
1829023,Índio,Atlético Mineiro,Mineiro,2008,02/04/2008,6.5,2
1470509,Wesley Santos,EC Noroeste,Paulista A1,2004,06/06/2004,6.5,2
2118857,Cauã Soares,Atlético Mineiro,Mineiro,2008,30/06/2008,6.5,1
1590025,Hannyel Kevin Moraes Santos,Monsoon,Gaúcho,2003,28/04/2003,6.5,7
1634233,Rai Natalino da Silva Ramos,Maringá FC,Paranaense,2004,25/12/2004,6.5,5
1485595,Willian Chumbinho,Londrina,Paranaense,2003,22/09/2003,6.5,4
2050675,João Pedro,Nova Iguaçu,Carioca,2004,04/02/2004,6.5,3
1633967,Jean Vianna de Matos,Madureira,Carioca,2004,30/03/2004,6.5,9
2032019,Keven Coloni,Portuguesa,Paulista A1,2005,14/04/2005,6.5,2
1883341,Leonardo Nannetti,Flamengo U20,Carioca,2007,20/08/2007,6.5,3
2440899,Nikolas,Ponte Preta,Paulista A1,2006,06/08/2006,6.5,5
1108462,Marcelinho,Maricá FC,Carioca,2003,15/02/2003,6.5,5
2438960,Dani Gruber,Coritiba U20,Paranaense,2007,31/01/2007,6.5,1
2438130,Tiago Sarmento Novaes,Foz do Iguaçu,Paranaense,2007,17/09/2007,6.5,1
1469533,Gustavo Kawa,Porto SC,Baiano,2004,27/02/2004,6.5,1
2026354,Otávio Gonçalves,América Mineiro,Mineiro,2006,22/03/2006,6.5,1
1587827,Gustavo Henrique Pereira,Santos U20,Paulista A1,2005,07/04/2005,6.5,1
2488548,Felipe Montero Alarcon,CD Real Santander U20,Colombia 2 Div,2009,29/03/2009,6.5,1
2205965,Alexis Quiñónes,Maricá FC,Carioca,2004,08/08/2004,6.5,1
1175672,Gabriel Werner,Ypiranga FC,Gaúcho,2003,14/07/2003,6.5,1
1468294,Lucas Santos Balotelli,Azuriz,Paranaense,2005,27/01/2005,6.5,3
2155474,Mamady Cissé,Atlético Mineiro,Mineiro,2007,01/01/2007,6.5,5
1589927,Juan Batista Gonçalves Lemes,No team,Carioca,2003,17/03/2003,6.5,2
1643162,João Vitor Führ,Novo Esporte Clube,Mineiro,2005,23/08/2005,6.5,3
2032856,Wendel Passos,Bahia,Baiano,2006,28/02/2006,6.5,1
2448026,Nathan,Itabirito FC,Mineiro,2005,05/08/2005,6.5,3
1631680,Davi Melo Nagel,Fluminense U20,Carioca,2005,20/11/2005,6.5,1
1485598,Felipe Negrucci,São Paulo,Paulista A1,2004,14/05/2004,6.5,1
